RMSE,MAE
1045.7811949721818,1062.2292304992675
969.5516176376499,736.6038921356201
807.8442202960374,826.1306280136108
878.5262970755105,631.848670578003
807.8442202960374,905.6274398803711
698.3507212470183,736.6038921356201
1040.233694417123,678.4966779708863
1016.2180153751846,799.6763017654418
1170.0704372488083,888.0071210861206
998.6329991434202,1072.259154510498
659.5392989774725,982.7324186325073
980.1648206565408,720.1794898986816
909.4827438770677,867.9472730636596
906.7245163261656,751.5990116119385
906.7245163261654,806.07077999115
906.7245163261656,879.1731136322021
1068.4319136677782,789.6463777542115
1110.001563488226,879.1731136322021
1068.431913667778,711.3454824447632
896.1113133072747,648.2730728149414
896.1113133072747,688.5266019821167
1079.045116686669,641.8785945892334
1180.683640267699,889.2030376434326
930.7401953681041,774.417892074585
769.0327980264916,727.7698846817017
909.4827438770677,809.7062257766723
758.4195950076007,889.2030376434326
1029.6204913982322,895.5975158691406
917.3377193450564,877.9771970748901
930.7401953681041,773.221975517273
1271.7089608298384,957.4740089416504
1079.045116686669,809.7062257766723
922.8852199001152,615.4242683410645
818.4574233149282,1035.7749042510986
706.2056967150072,951.0795307159424
917.3377193450564,784.4478160858155
966.7933900867478,862.7487113952636
1159.4572342299175,800.872218322754
956.180187067857,720.1794898986816
1032.378718949134,809.7062257766723
805.0859927451353,641.8785945892334
807.8442202960374,790.8422943115235
1131.2590149792625,578.8061849594117
670.1525019963634,633.0445871353149
1128.4697419751055,658.3029968261719
1323.9228591224319,957.4740089416504
870.6713216075217,869.1431896209717
941.3533983869947,941.0496067047119
779.6460010453823,914.4614473342896
1271.7089608298386,895.5975158691406
1021.7655159302434,1035.7749042510986
1018.9762429260866,631.848670578003
1019.0072883793413,537.1233730316162
1032.3787189491343,720.1794898986816
1159.4572342299175,1045.804828262329
1071.1901412186803,816.1007040023803
1019.0072883793413,537.1233730316162
1285.111436852886,809.7062257766723
961.6966421696612,806.07077999115
758.4195950076007,800.872218322754
826.312398782917,721.3754064559937
1079.045116686669,894.4015993118286
878.5262970755105,728.9658012390137
860.0581185886309,799.6763017654418
1159.4572342299175,711.3454824447632
1198.2686564994633,951.0795307159424
831.8598993379759,569.9721775054932
1000.508064439207,774.417892074585
1068.4319136677782,789.6463777542115
896.1113133072747,641.8785945892334
1128.4697419751055,726.5739681243897
906.7245163261656,977.5338569641114
969.5516176376499,1035.7749042510986
860.0581185886309,736.6038921356201
1079.0451166866687,834.9646354675293
1170.0704372488083,816.1007040023803
1021.7655159302434,757.9934898376465
961.696642169661,977.5338569641114
1099.388360469335,1052.199306488037
870.6713216075217,951.0795307159424
988.0197961245294,730.2094139099121
969.5516176376498,816.1007040023803
818.4574233149282,957.4740089416504
807.8442202960374,641.8785945892334
1071.19014121868,710.1495658874512
821.2466963190851,704.9510042190552
1016.2180153751846,694.9210802078247
977.4065931056386,696.1169967651367
857.2998910377288,869.1431896209717
898.8695408581767,774.417892074585
1141.8722179981532,678.4966779708863
807.8442202960374,816.1007040023803
1310.5203830993842,773.221975517273
958.9384146187591,834.9646354675293
1261.0957578109476,710.1495658874512
769.0327980264916,600.195782661438
1016.2180153751846,869.1431896209717
797.2310172771465,704.9510042190552
1117.8565389562148,884.3716753005981
1092.4475927097164,789.6463777542115
769.0327980264914,824.9347114562988
977.4065931056386,553.5477752685547
706.2056967150072,862.7487113952636
779.6460010453823,967.5039329528809
927.9509223639473,457.62656116485596
896.1113133072747,888.0071210861206
909.4827438770675,816.1007040023803
1323.9228591224319,877.9771970748901
961.696642169661,711.3454824447632
1162.2154617808194,783.2518995285034
982.9540936606976,757.9934898376465
761.1778225585027,884.3716753005981
878.5262970755105,852.7187873840332
1110.001563488226,877.9771970748901
1103.0607957286072,894.4015993118286
1008.3630399071957,688.5266019821167
977.4065931056386,648.2730728149414
1018.9762429260866,737.7998086929322
889.1395000944015,962.6725706100464
1183.4729132718558,852.7187873840332
1144.66149100231,615.4242683410645
1032.3787189491343,553.5477752685547
1008.3630399071957,941.0496067047119
769.0327980264916,1055.8347522735596
1107.243335937324,679.6925945281982
860.0581185886309,961.1094547271729
815.6991957640263,957.4740089416504
870.6713216075217,904.4315233230591
966.7933900867478,631.848670578003
1159.4572342299175,817.2966205596924
898.8695408581767,615.4242683410645
706.2056967150071,877.9771970748901
997.7498368883049,846.3243091583251
659.5392989774725,957.4740089416504
870.6713216075217,793.2818235397339
909.4827438770675,704.9510042190552
599.4704252168902,869.1431896209717
941.3533983869947,625.454192352295
930.740195368104,711.3454824447632
